"CustomerID","RegistrationDate","Age","Gender","IncomeLevel","Country","City","TotalPurchases","AverageOrderValue","CustomerLifetimeValue","FavoriteCategory","SecondFavoriteCategory","EmailEngagementRate","SocialMediaEngagementRate","MobileAppUsage","CustomerServiceInteractions","AverageSatisfactionScore","EmailConversionRate","SocialMediaConversionRate","SearchEngineConversionRate","RepeatCustomer","PremiumMember","HasReturnedItems"
"CUST05962",2020-05-12,53,"Other","Very High","Japan","Tokyo",5,184.719968963137,910.557796755353,"Home Goods","Toys",0.283203543608665,0.269933535189762,"Medium",0,4.54385222269514,0.0934708480192288,0.163660829184448,0.199018096560358,"Yes","Yes","No"
"CUST05965",2018-07-27,15,"Male","Low","Germany","Los Angeles",4,32.9302302839912,112.858010537564,"Toys","Home Goods",0.15346143197208,0.455374181009879,"Never",1,8.71287742060454,0.0450639336596082,0.369737963891781,0.206270188582513,"Yes","No","No"
"CUST05967",2019-03-14,28,"Prefer not to say","Low","Japan","Tokyo",2,8.35324872100535,17.034617316221,"Sports","Home Goods",0.310350453575284,0.399616898141007,"High",3,5.00710940515416,0.0867850422770459,0.205018106645847,0.0633529524975737,"Yes","No","No"
"CUST05968",2022-09-18,38,"Prefer not to say","Very High","USA","Los Angeles",5,84.363051389485,390.378829161181,"Beauty","Books",0.0760015041588077,0.238744000600637,"High",2,5.11853247385146,0.314828660951595,0.118452962222159,0.17022677983878,"Yes","No","No"
"CUST05969",2018-12-24,61,"Female","Very High","Other","Los Angeles",2,58.4138468230725,62.7150768486426,"Books","Beauty",0.126915470028321,0.413164117210326,"Never",1,6.44445103112243,0.1973032383091,0.0124047496793319,0.395916595440729,"Yes","No","No"
"CUST05970",2021-05-25,62,"Female","Medium","USA","London",2,11.7798891901122,30.9656512189832,"Electronics","Home Goods",0.145572674818779,0.487367050979098,"Never",0,6.37015166989928,0.182533848107686,0.128744060598666,0.292739592936087,"Yes","No","No"
"CUST05971",2023-04-15,35,"Prefer not to say","High","UK","London",6,124.704537145491,719.916265103799,"Books","Home Goods",0.283203543608665,0.433778618380303,"Medium",6,6.27683914633795,0.388866054075523,0.22089138900511,0.383043408126107,"Yes","No","No"
"CUST05975",2019-05-01,35,"Other","High","USA","Los Angeles",4,44.0841159824932,216.81973179194,"Beauty","Home Goods",0.507298217153538,0.440139333395275,"Low",2,7.28993795420115,0.353954726316541,0.183960483288611,0.0918423829491971,"Yes","Yes","No"
"CUST05976",2018-07-19,27,"Other","Very High","Canada","Los Angeles",2,77.3977553110621,190.322033422607,"Beauty","Toys",0.189242985872541,0.198935284969745,"Never",1,8.2041606098129,0.381539735473889,0.30322190718236,0.0543963958476045,"Yes","Yes","No"
"CUST05978",2020-12-28,22,"Other","High","UK","London",5,27.9957716104001,27.873892608653,"Books","Toys",0.211440498019873,0.167864575992023,"Never",3,5.12620771555154,0.186760798900833,0.198619038429204,0.147024046442626,"Yes","No","No"
"CUST05979",2023-06-06,37,"Prefer not to say","Low","UK","Other",5,98.5260198829375,522.087555539112,"Beauty","Sports",0.554085589463051,0.358641787967121,"High",3,8.86748040925223,0.1973032383091,0.112516520626631,0.0741957952640771,"Yes","Yes","No"
"CUST05980",2020-12-28,39,"Female","High","Other","New York",4,124.404812910203,475.955059601405,"Electronics","Sports",0.648372398180249,0.0351005020953615,"Never",3,2.94875197085383,0.366093088007966,0.227877268745936,0.0524079260453774,"Yes","No","Yes"
"CUST05981",2018-09-05,45,"Prefer not to say","Very High","Japan","New York",2,65.7246449830198,156.583970705761,"Beauty","Home Goods",0.0854809973819874,0.383327183220608,"Low",3,4.03802924552988,0.1973032383091,0.317742437563417,0.199018096560358,"Yes","No","No"
"CUST05982",2020-12-28,39,"Other","Very High","Australia","Tokyo",6,50.1015889483057,343.53374107782,"Beauty","Toys",0.162116643746271,0.646369878254899,"Medium",4,7.07026226158226,0.364252057129619,0.14379588022594,0.0446382186463353,"Yes","No","No"
"CUST05985",2021-06-26,28,"Female","Medium","France","London",5,50.3446580443547,310.136576680857,"Beauty","Beauty",0.32244864278399,0.398209897524133,"High",1,5.9794434146882,0.024010113010863,0.198619038429204,0.226794960171598,"Yes","Yes","No"
"CUST05987",2022-08-17,66,"Prefer not to say","Low","Australia","Tokyo",9,24.2619088180882,244.57134872651,"Beauty","Books",0.471862575594918,0.109433486940349,"Low",4,10,0.0970048093887437,0.206100208937551,0.0894753412826373,"Yes","No","No"
"CUST05988",2021-11-18,49,"Other","Low","Japan","Tokyo",3,113.145141467406,285.064297989822,"Home Goods","Food",0.306578761692961,0.0557420066174393,"Medium",2,10,0.1973032383091,0.0819173282229313,0.231529196226949,"Yes","No","No"
"CUST05989",2022-12-26,45,"Other","High","France","Berlin",6,72.3068347218202,390.607132790261,"Clothing","Clothing",0.187556405981041,0.12661482821054,"High",2,10,0.230794872900425,0.00650130731450471,0.304366812435658,"Yes","No","No"
"CUST05992",2021-09-27,28,"Male","Very High","Canada","Los Angeles",8,43.555733106763,421.336871274701,"Books","Food",0.436865467974385,0.237967769057755,"Never",2,6.11621931986625,0.222596899903125,0.0713950987712065,0.301585343144355,"Yes","No","No"
"CUST05993",2020-04-18,55,"Other","Very High","Japan","Sydney",7,29.2792736929248,79.1129468704834,"Electronics","Home Goods",0.231246372130565,0.146283061642464,"Low",1,7.93734569760413,0.221446481973067,0.442804944921495,0.199018096560358,"Yes","No","No"
"CUST05994",2021-12-01,24,"Female","Medium","France","Berlin",5,72.1921200412916,417.212120011195,"Food","Beauty",0.272371218426066,0.219803533192307,"High",1,6.85680767282013,0.398695983133696,0.400554154183498,0.33371990611372,"Yes","No","No"
"CUST05995",2021-12-19,35,"Female","High","Other","Paris",2,57.4227710679605,771.246463996882,"Beauty","Beauty",0.428152069343585,0.435104713715298,"Never",4,9.05664117218621,0.268248383318934,0.276328727252016,0.19827858325978,"Yes","No","No"
"CUST05996",2020-04-27,47,"Male","Very High","Australia","Tokyo",5,69.7136116771955,243.917305445198,"Home Goods","Food",0.22089908792391,0.171872326733657,"Medium",2,10,0.0330048026337327,0.108705931204043,0.193772658614827,"Yes","Yes","No"
"CUST05997",2019-09-06,23,"Other","Low","Australia","Berlin",4,13.1119948069285,8.09042547131543,"Sports","Clothing",0.369149203572008,0.255737194576069,"Medium",1,6.04076676107802,0.1973032383091,0.121876716214003,0.150166353475885,"Yes","No","No"
"CUST05999",2019-11-09,37,"Other","Medium","Other","London",3,62.3550235104602,293.981678606454,"Food","Home Goods",0.429101437851592,0.344189575713303,"Medium",2,7.61619702554415,0.46172090647899,0.195880508434952,0.308173815940512,"Yes","No","No"
"CUST06001",2023-08-24,44,"Prefer not to say","High","France","London",4,81.5104250302132,298.222397500178,"Beauty","Sports",0.144251004865388,0.176937840149398,"Never",2,7.4045436370145,0.0972293769045358,0.0518592808603824,0.056430471361185,"Yes","No","No"
"CUST06002",2019-01-08,44,"Female","High","France","Tokyo",5,97.1879756514406,573.99427983319,"Clothing","Food",0.183955659056521,0.287286465962056,"Never",1,6.92008747546552,0.135333700680955,0.319740922524162,0.185023850257469,"Yes","No","No"
"CUST06003",2021-01-01,38,"Other","Very High","Germany","Paris",4,191.166566929232,194.484059718997,"Toys","Books",0.117735238621092,0.141518781681584,"Low",1,6.46982314871398,0.1973032383091,0.12042335283043,0.32555794271715,"Yes","No","No"
"CUST06004",2019-08-26,15,"Other","High","Japan","Paris",7,63.9114513341419,303.319855748898,"Sports","Home Goods",0.0893385639675756,0.274287161617699,"Medium",0,7.69434115200684,0.231839935620242,0.240385765822323,0.168478564119692,"Yes","No","No"
"CUST06005",2018-08-04,37,"Other","Low","Germany","London",6,46.7721365557502,310.507937198407,"Toys","Home Goods",0.361969664412915,0.241227898379929,"Medium",3,9.65793780400926,0.24416261350596,0.200145538407489,0.422301819482427,"Yes","No","No"
"CUST06006",2023-06-20,35,"Other","Very High","Canada","Tokyo",5,21.3629879764068,94.526830906294,"Sports","Beauty",0.211680105768998,0.231308848948883,"High",3,7.07626622157639,0.219316851509637,0.16165351684009,0.218432593140318,"Yes","Yes","No"
"CUST06007",2022-04-14,46,"Female","Very High","Germany","Paris",4,47.1857765991956,771.246463996882,"Beauty","Toys",0.160379971999233,0.222885706370787,"Never",0,6.89723639924479,0.165813542918368,0.391043169455546,0.23549984058598,"Yes","No","Yes"
"CUST06010",2019-12-28,36,"Other","High","France","London",9,191.166566929232,718.974315212769,"Sports","Sports",0.2298344492541,0.357847566337721,"Low",2,5.16467388645027,0.0616732087529548,0.316651260346284,0.281622561374534,"Yes","Yes","Yes"
"CUST06011",2021-05-29,24,"Other","High","UK","Los Angeles",6,16.6523837416345,238.674843519066,"Sports","Electronics",0.0567744546699869,0.122269704030065,"Low",1,3.99747873572253,0.310996230531585,0.181120029951856,0.157969793550107,"Yes","No","No"
"CUST06013",2019-11-07,40,"Male","Very High","France","Tokyo",3,109.894666903463,372.815525984013,"Beauty","Beauty",0.354441544200031,0.0843720709741379,"Never",0,7.2993232713572,0.206017758751444,0.0823403051052698,0.185042084845554,"Yes","Yes","Yes"
"CUST06014",2018-10-10,50,"Other","High","Australia","New York",2,107.501438566691,364.884586591354,"Beauty","Books",0.0785943279673602,0.198869759176875,"Never",2,8.25934496835681,0.0715473369665594,0.194577097193126,0.104282669059491,"Yes","No","No"
"CUST06015",2020-12-17,25,"Prefer not to say","Very High","USA","Los Angeles",1,42.6139008448392,69.1847161034347,"Electronics","Home Goods",0.147967859668319,0.265936757187065,"Never",0,7.30055234033108,0.1973032383091,0.0496705736983684,0.209476146094794,"No","No","No"
"CUST06016",2023-03-24,31,"Female","Very High","Canada","Tokyo",8,36.5138637666438,195.189904887803,"Beauty","Toys",0.383834964787335,0.644506324546291,"Low",2,7.63320393291622,0.0909844720395317,0.257379238188502,0.306866602272412,"Yes","No","Yes"
"CUST06019",2019-10-27,38,"Other","Very High","UK","New York",10,149.895027155384,1408.37255245076,"Clothing","Beauty",0.353481731800168,0.297480317877348,"Low",0,6.43322791013629,0.23349847934281,0.157709199666039,0.338505390263952,"Yes","No","No"
"CUST06020",2020-12-28,35,"Other","Very High","Other","London",2,59.7499919206808,239.709854786326,"Food","Sports",0.265721702518956,0.564677609166135,"Never",3,7.63236319255782,0.0281542689789746,0.1213015705028,0.17587686630256,"Yes","No","No"
"CUST06021",2021-02-22,35,"Prefer not to say","Very High","Germany","Los Angeles",3,138.364524708824,348.317265399898,"Books","Electronics",0.0784325528307858,0.300775333862115,"Medium",1,6.39049676522875,0.227369723209986,0.428894152533897,0.084552356826441,"Yes","No","No"
"CUST06022",2018-03-08,45,"Other","Medium","Other","Other",1,41.9611816608383,110.674987313466,"Beauty","Home Goods",0.331957831902516,0.156840611523657,"Never",3,4.95131667274421,0.1973032383091,0.19860698628504,0.345497628297486,"No","No","No"
"CUST06023",2023-08-16,18,"Male","High","Canada","London",2,56.1426542091336,58.1425336611024,"Toys","Beauty",0.049204900671075,0.37914648362702,"Never",1,7.66237980103353,0.162773752239507,0.198619038429204,0.166531683190808,"Yes","No","No"
"CUST06026",2019-07-19,45,"Other","High","France","Paris",8,35.0070303059699,771.246463996882,"Sports","Toys",0.624893110469854,0.299375038810543,"Low",6,6.19745028405974,0.238459481753888,0.153889358846403,0.0372554347506109,"Yes","No","No"
"CUST06030",2020-10-22,15,"Other","Very High","USA","Berlin",8,101.995863845855,718.857106191776,"Electronics","Clothing",0.136745781009247,0.287286465962056,"Never",3,4.0195071033381,0.0964997811914455,0.238790731961443,0.0987489569869636,"Yes","No","Yes"
"CUST06031",2019-10-24,21,"Other","Medium","France","London",5,9.33429373325361,771.246463996882,"Beauty","Electronics",0.265389012035926,0.204628021773387,"Never",2,7.93302262690407,0.404114120297985,0.319143739794066,0.341777880927008,"Yes","Yes","No"
"CUST06032",2020-03-15,24,"Male","Very High","Japan","Paris",5,132.292047416318,846.447399189968,"Home Goods","Toys",0.226913971756413,0.287286465962056,"Medium",1,7.58802014906777,0.0251993454399459,0.130315738699078,0.206172513791578,"Yes","No","No"
"CUST06034",2021-10-23,36,"Prefer not to say","Very High","UK","Sydney",2,7.34411955094415,33.871331915595,"Beauty","Home Goods",0.138874770236096,0.112947193093512,"High",3,6.75139060237881,0.0247480758513288,0.441065126259861,0.25405045785647,"Yes","Yes","No"
"CUST06035",2021-05-20,35,"Other","Very High","Other","Los Angeles",5,66.4168594344099,456.712798877613,"Beauty","Home Goods",0.519451404802479,0.128168143063592,"Never",1,6.3277758279548,0.189140701222048,0.118568308829045,0.199018096560358,"Yes","Yes","No"
"CUST06036",2023-04-05,56,"Other","Very High","Other","New York",4,23.038745632476,192.498999064641,"Beauty","Home Goods",0.635053403273884,0.41269649492801,"Low",2,3.98017765337506,0.112909364643272,0.328597990326569,0.0808713627897923,"Yes","No","No"
"CUST06037",2023-12-05,35,"Prefer not to say","Medium","France","Other",2,59.4631659282627,79.0726903032329,"Electronics","Books",0.188649056525856,0.309864938303459,"Medium",1,6.71362488995175,0.158767130836962,0.219502875119991,0.220620899569299,"Yes","No","No"
"CUST06039",2020-01-19,21,"Female","High","Canada","Sydney",3,23.7199331441517,41.2487411609022,"Food","Sports",0.238624863401421,0.367711422755296,"High",2,6.07274201966635,0.1973032383091,0.376695495655507,0.147685287414821,"Yes","Yes","No"
"CUST06040",2018-04-15,15,"Other","High","Canada","Tokyo",3,35.0978590506775,170.141965658911,"Beauty","Beauty",0.00780511584923414,0.202535409103747,"Low",1,6.9599984341166,0.263637665869209,0.357960335538831,0.144273192797686,"Yes","No","No"
"CUST06041",2018-02-15,35,"Other","Medium","Canada","London",1,47.685606420456,230.614620429857,"Beauty","Books",0.204950798572569,0.365374433906435,"Never",4,5.25968760393855,0.0702499970578297,0.0337199874106524,0.276751273714572,"No","No","Yes"
"CUST06042",2021-09-16,45,"Male","Low","Germany","Los Angeles",3,97.8665856341409,383.279481998758,"Books","Home Goods",0.328020331155371,0.182962374621249,"Low",2,9.1064453971407,0.235682147118476,0.198619038429204,0.239799104992609,"Yes","No","No"
"CUST06044",2020-09-08,15,"Other","Medium","France","Other",0,102.754978441977,771.246463996882,"Home Goods","Sports",0.426933121854088,0.307820454407717,"High",2,7.29028327206297,0.23504013592234,0.101460460637574,0.145613226900333,"No","No","No"
"CUST06045",2020-08-17,36,"Other","Very High","Australia","Paris",0,6.51706153988503,66.1603503361933,"Home Goods","Clothing",0.189991189436218,0.222406944312019,"Medium",0,2.79272845863142,0.210276090942135,0.126748728398627,0.0588847881180472,"No","No","No"
"CUST06046",2022-02-24,43,"Prefer not to say","Very High","UK","Los Angeles",0,30.0353476872626,771.246463996882,"Food","Food",0.318738455633223,0.402734906085848,"Never",1,3.92069314627878,0.0877005159477832,0.223038543154136,0.425509188675769,"No","Yes","Yes"
"CUST06049",2022-04-09,49,"Female","Very High","Germany","Tokyo",4,77.3873840937095,294.144443645774,"Toys","Electronics",0.240017602193126,0.441627910905849,"Never",0,4.3915075418251,0.101510228408364,0.214241879306321,0.174722119098084,"Yes","No","No"
"CUST06051",2023-08-26,36,"Other","High","Other","Sydney",3,19.0430572929542,167.696100300444,"Beauty","Home Goods",0.215193978973495,0.344369056394028,"Medium",3,3.84829251515715,0.18343553394885,0.114466226648382,0.340558896084318,"Yes","Yes","No"
"CUST06052",2023-06-24,42,"Prefer not to say","Very High","UK","Berlin",9,147.700701611813,1347.69097546147,"Beauty","Home Goods",0.444923347907539,0.291001406191405,"Medium",3,4.78264988823906,0.155275334260248,0.095286040203237,0.281925122810386,"Yes","Yes","No"
"CUST06054",2020-06-30,40,"Other","High","Australia","London",5,25.0590463344947,771.246463996882,"Electronics","Beauty",0.29877905801517,0.302012087447098,"Never",1,8.82539082703171,0.189142350768758,0.110518958392904,0.178185168417746,"Yes","No","Yes"
"CUST06058",2018-04-25,15,"Male","Very High","France","Berlin",7,162.997079327446,1024.53177625968,"Sports","Home Goods",0.287682404028555,0.303735510494865,"Never",2,6.88346250535098,0.311110743882362,0.213787820984284,0.0813619926368015,"Yes","No","Yes"
"CUST06059",2022-05-23,35,"Male","Very High","Other","Berlin",9,78.443020715925,761.46474609375,"Electronics","Electronics",0.156872959866356,0.17678532792407,"Never",0,6.63125453068006,0.193399592585179,0.228869514732929,0.109519948985415,"Yes","No","No"
"CUST06060",2021-08-15,17,"Female","Very High","Germany","Berlin",7,9.54411307061025,139.640397207024,"Toys","Home Goods",0.465956081548787,0.328232117046088,"Never",1,10,0.213717360929836,0.107934809774069,0.257140679776857,"Yes","Yes","No"
"CUST06062",2021-01-03,34,"Male","Very High","Canada","Sydney",7,14.4491897791123,771.246463996882,"Food","Beauty",0.402925717808665,0.240301642129193,"Low",2,10,0.226779801026457,0.0582347638252032,0.212539456735856,"Yes","No","No"
"CUST06063",2020-09-04,54,"Other","High","Australia","Paris",5,191.166566929232,771.246463996882,"Clothing","Electronics",0.0639346806445227,0.333124414067048,"Never",1,8.59408715373453,0.169506261029232,0.115952842291071,0.0347097394702282,"Yes","No","No"
"CUST06064",2022-02-14,42,"Other","High","UK","London",0,25.305361639785,771.246463996882,"Sports","Beauty",0.442401903455602,0.227253343066601,"Never",1,7.48581693141463,0.171862842353222,0.1794188735233,0.0261125708654825,"No","Yes","Yes"
"CUST06066",2018-10-24,27,"Other","Very High","Other","Paris",10,22.8594586661674,138.302617956238,"Sports","Sports",0.261598224298117,0.41893009755753,"Low",0,3.65479327304141,0.221298207572604,0.278523109693523,0.175631907605778,"Yes","Yes","No"
"CUST06067",2020-11-28,57,"Male","Low","Australia","Other",3,72.7778253409735,173.599477374562,"Home Goods","Home Goods",0.154310522824574,0.228200032684067,"Medium",4,5.3243314293994,0.293741895304965,0.178383360327729,0.0436009630910896,"Yes","No","Yes"
"CUST06068",2018-09-16,35,"Other","High","Canada","Berlin",2,6.26785496197357,126.674708027471,"Clothing","Books",0.196588824918701,0.186934642366582,"Never",0,5.97935152367032,0.166162983212928,0.0879382523576278,0.155125201695937,"Yes","No","No"
"CUST06070",2023-09-28,15,"Male","High","France","Sydney",7,62.4085396686686,556.068509213012,"Food","Electronics",0.634349961424712,0.374343281807749,"High",2,6.57983289448988,0.157864939750779,0.240822592492713,0.185423139073584,"Yes","No","No"
"CUST06071",2023-03-08,52,"Prefer not to say","Very High","USA","London",3,174.013262369771,674.815080184846,"Beauty","Toys",0.0921139538164044,0.287286465962056,"Low",3,10,0.0606268092501737,0.293123501095952,0.188467904710684,"Yes","No","No"
"CUST06072",2020-12-28,61,"Other","Very High","UK","Sydney",0,180.202891949223,771.246463996882,"Sports","Food",0.258350551251167,0.267805297736861,"Never",3,8.7339865441193,0.0609162054869718,0.24381543789606,0.477375260605682,"No","No","No"
"CUST06073",2020-09-27,35,"Other","High","Germany","Paris",5,170.083106811513,843.238595886272,"Books","Home Goods",0.462105964272335,0.148474836602377,"Medium",3,8.19542578167534,0.0548102145455707,0.0501921573587855,0.167380992248808,"Yes","No","No"
"CUST06074",2023-04-03,35,"Prefer not to say","Very High","USA","Tokyo",3,146.036823764165,278.083314623157,"Food","Sports",0.408606890712979,0.174422532103577,"Medium",1,8.37950199928513,0.198221151682618,0.152488407540174,0.215970585706384,"Yes","No","No"
"CUST06075",2022-07-26,27,"Prefer not to say","High","Other","Berlin",6,21.3391608557117,771.246463996882,"Clothing","Home Goods",0.283203543608665,0.346983805730781,"Never",2,2.97314283323438,0.147792953229561,0.0568199093693035,0.135742929493035,"Yes","No","Yes"
"CUST06076",2018-10-03,15,"Male","Very High","Canada","Sydney",5,62.8110993491965,400.010346772043,"Clothing","Electronics",0.0938904960494282,0.186995456273772,"Low",2,5.77139378478744,0.12445467604619,0.0655738723159093,0.163390444989143,"Yes","No","Yes"
"CUST06077",2019-11-07,26,"Other","Very High","France","Los Angeles",10,16.4605780229575,279.204708651775,"Toys","Home Goods",0.491641016800335,0.355269539529617,"Low",2,7.07358090562767,0.0294289275099708,0.257514635117492,0.114728243561936,"Yes","No","No"
"CUST06078",2022-12-29,59,"Prefer not to say","Low","France","Other",5,48.3717239471258,219.689990726716,"Clothing","Home Goods",0.401401519725987,0.129772700436775,"Never",0,5.98774785205176,0.146415611063398,0.00861072491011588,0.0802781087372129,"Yes","No","No"
"CUST06079",2020-11-17,51,"Other","Medium","France","Berlin",4,170.26958455069,798.532238561074,"Food","Food",0.267794390462167,0.331199405664933,"Medium",1,8.01712700268887,0.306431212290604,0.103830941972878,0.199018096560358,"Yes","Yes","No"
"CUST06080",2021-09-18,23,"Prefer not to say","Low","Canada","Los Angeles",2,20.3449585290244,59.9565725201896,"Electronics","Sports",0.278494926924302,0.310888348534178,"Low",4,8.18620698529866,0.191901935771223,0.211655861560737,0.394406586383499,"Yes","No","Yes"
"CUST06082",2019-07-01,67,"Male","Medium","Germany","Paris",2,113.651029914217,173.967265637074,"Home Goods","Electronics",0.173353239734419,0.0968707556341901,"Never",3,6.98303643882668,0.311483827771615,0.120225876820819,0.313546538249526,"Yes","No","No"
"CUST06083",2021-02-09,19,"Other","High","France","Tokyo",7,30.5758554647451,280.352820375919,"Beauty","Electronics",0.200953731952257,0.355437884256362,"Low",4,10,0.193457810448946,0.230739631364957,0.208696576618652,"Yes","No","No"
"CUST06084",2023-09-15,24,"Other","High","Canada","Los Angeles",4,30.6866794174059,30.8937354225779,"Food","Clothing",0.675725385835327,0.247214319467434,"High",3,5.60847048899809,0.244601901746701,0.224930429572737,0.211271265885172,"Yes","No","Yes"
"CUST06085",2023-08-03,28,"Other","Very High","France","Sydney",2,10.8531991022996,771.246463996882,"Food","Clothing",0.0961157853071937,0.298443224275274,"Medium",3,5.53384981008551,0.174331140281685,0.222056005874752,0.427528326899548,"Yes","No","No"
"CUST06086",2019-03-15,15,"Other","Very High","Germany","Berlin",2,75.5184963692907,66.6050787508959,"Beauty","Clothing",0.454139811064408,0.392250001839971,"Low",3,9.93182542241843,0.109747610110227,0.168660935661534,0.216415581559891,"Yes","No","No"
"CUST06088",2022-06-04,27,"Male","Low","France","London",5,23.953182322703,100.127268675906,"Home Goods","Home Goods",0.293468314735752,0.294736903615067,"Never",2,4.22020021711965,0.438935948715972,0.160408165091605,0.0972705710384538,"Yes","Yes","No"
"CUST06089",2023-01-24,21,"Male","Very High","Canada","New York",3,66.8808658225235,348.201247366134,"Books","Electronics",0.264256082505995,0.639662986869888,"Low",0,10,0.0467417933147043,0.0970364978113538,0.177496755032549,"Yes","No","No"
"CUST06090",2022-05-20,54,"Prefer not to say","High","France","Berlin",6,25.7085974009717,75.9974611171127,"Sports","Home Goods",0.291273527713341,0.240949721006421,"High",2,8.907239183985,0.109761731955757,0.144621246313393,0.31804752113433,"Yes","No","No"
"CUST06091",2022-07-22,17,"Other","Very High","Canada","Paris",1,14.184358661576,119.232501285925,"Books","Home Goods",0.0923146340913227,0.31195914504073,"Low",3,3.08060880245539,0.101907305163815,0.396593140543489,0.319803866814416,"No","No","Yes"
"CUST06093",2019-09-11,21,"Female","High","France","Sydney",2,38.4692753723723,771.246463996882,"Electronics","Home Goods",0.572671144261856,0.105628748369994,"Medium",2,4.30047289041995,0.334458011025915,0.0165995275785382,0.131817915567843,"Yes","No","No"
"CUST06095",2021-10-27,21,"Other","Very High","France","Berlin",7,133.146204373844,771.246463996882,"Beauty","Electronics",0.0516152764629779,0.343576229015506,"High",2,5.97253816621876,0.16486945956756,0.446788394380533,0.0712742669137706,"Yes","No","No"
"CUST06097",2022-08-27,39,"Other","Low","Germany","London",1,95.1705873832834,72.3373966333126,"Clothing","Beauty",0.266906784069231,0.287286465962056,"Never",3,8.41744989429773,0.0967125038339358,0.380779981826642,0.289418569993438,"No","No","No"
"CUST06098",2023-10-17,56,"Female","Medium","France","Tokyo",4,61.4491715802563,240.943932390163,"Beauty","Electronics",0.308287258156785,0.542959629126843,"Never",0,10,0.15948038330492,0.189763092802604,0.138371581804992,"Yes","No","No"
"CUST06099",2018-06-30,26,"Other","Low","France","Other",10,21.2255212570191,260.491575619185,"Toys","Home Goods",0.154491141453961,0.549618927216448,"Never",0,9.25828944624531,0.309579104449361,0.210416497608877,0.0751265162469735,"Yes","No","No"
"CUST06101",2020-07-02,22,"Female","Medium","Canada","Tokyo",2,25.0788499756083,29.8332902373692,"Beauty","Food",0.138603361603917,0.339145918418564,"High",2,10,0.037512277867432,0.318449724781039,0.278559545570671,"Yes","Yes","No"
"CUST06102",2020-12-28,31,"Female","Low","Other","London",2,30.52001509929,13.6553216133885,"Toys","Sports",0.0665985962878296,0.344698467398034,"Never",2,7.57513881672823,0.167277593216468,0.116388676679873,0.033443398751976,"Yes","No","No"
"CUST06105",2022-06-24,35,"Male","Very High","UK","Tokyo",1,54.320377434011,44.2955619747779,"Sports","Toys",0.552987819045912,0.0236321431044517,"Medium",3,7.29451900570278,0.126946878802875,0.135251717286036,0.34867136053053,"No","No","No"
"CUST06106",2022-06-27,31,"Male","Low","France","Berlin",7,46.1923671483025,97.9210867787431,"Beauty","Toys",0.340536549472461,0.12136387480566,"High",2,6.23295884700128,0.0881194393471275,0.467648204871394,0.134049599944808,"Yes","No","No"
"CUST06108",2023-09-18,45,"Other","Low","Other","Paris",9,14.2466293041015,771.246463996882,"Home Goods","Home Goods",0.457773685775131,0.197746239317343,"High",1,6.75668435437569,0.1973032383091,0.267241695680882,0.441258987772306,"Yes","No","No"
"CUST06110",2020-04-01,19,"Female","Very High","France","Tokyo",5,191.166566929232,338.090143791397,"Toys","Home Goods",0.147836981613706,0.287286465962056,"Medium",1,7.27722621364672,0.069003201058396,0.133383835017411,0.196950064007129,"Yes","No","No"
"CUST06111",2019-08-25,38,"Other","Low","France","New York",0,191.166566929232,29.4910739338122,"Sports","Books",0.283203543608665,0.0521986513365943,"High",1,6.25398190809626,0.264389418213819,0.0654766630888849,0.156513836367945,"No","No","Yes"
"CUST06113",2020-02-24,20,"Prefer not to say","Very High","Canada","London",5,40.979150286628,239.9210102851,"Beauty","Sports",0.079079300117719,0.0592962499250559,"Never",5,4.56915923238748,0.219984045188883,0.198271252624774,0.13018449454215,"Yes","Yes","No"
"CUST06114",2021-04-26,30,"Prefer not to say","Low","Japan","Berlin",6,8.78249712243823,177.032073626563,"Toys","Beauty",0.46487084396486,0.131897984899465,"Low",2,3.67739571425895,0.17018257225019,0.213069182432185,0.21571411076079,"Yes","Yes","Yes"
"CUST06115",2019-11-02,39,"Prefer not to say","Medium","Japan","Tokyo",1,106.672666998888,235.884681393903,"Books","Home Goods",0.441777121805133,0.19937199936658,"Medium",1,6.88573315305529,0.205144462598356,0.20657394880641,0.269978726645377,"No","No","No"
"CUST06116",2020-12-28,50,"Other","High","Japan","Sydney",6,91.1684100177727,483.635113861864,"Sports","Books",0.283203543608665,0.49654642835449,"Low",2,9.92334476272096,0.0550324957547174,0.141450684487172,0.426900891637761,"Yes","No","No"
"CUST06119",2018-04-11,47,"Other","Low","Canada","Los Angeles",7,72.2043566809186,400.192924226479,"Beauty","Home Goods",0.283203543608665,0.167491348027149,"High",3,6.00862953673875,0.205866186639261,0.0335696454192127,0.0750949408532436,"Yes","No","No"
"CUST06120",2022-11-15,36,"Female","Medium","UK","Other",2,196.335340636444,419.744072109781,"Sports","Clothing",0.501167202226631,0.243016981729833,"Never",1,6.60648493773746,0.149745206985062,0.321615264156135,0.239226585729297,"Yes","Yes","Yes"
"CUST06121",2018-06-25,40,"Prefer not to say","Very High","Japan","Sydney",6,82.1390532069784,502.347364928771,"Beauty","Home Goods",0.548846778049891,0.437679686572411,"Never",2,7.08020911564872,0.150046734032705,0.238161741737086,0.135001828190593,"Yes","Yes","Yes"
"CUST06122",2018-08-26,36,"Other","Medium","Canada","Los Angeles",0,25.1706936470945,771.246463996882,"Toys","Electronics",0.107565867888384,0.237800246414363,"Low",0,6.58646922249691,0.296983875452527,0.138958364053899,0.0356039957681949,"No","No","No"
